,Entity,Year,Fossil fuels (% electricity),Renewables (% electricity),Per capita electricity (kWh),Fossil fuels (% equivalent primary energy),Renewables (% equivalent primary energy),Aviation and shipping (per capita),Land-use change and forestry (per capita),Manufacturing and construction (per capita),Fugitive emissions (per capita),Agriculture (per capita),Buildings (per capita),Electricity and heat (per capita),Industry (per capita),Transport (per capita)_x,Waste (per capita),Carbon intensity of electricity (gCO2/kWh),Transport (per capita)_y,Biofuels Consumption - TWh - Total (zero filled),Solar Consumption - TWh (zero filled),Wind Consumption - TWh (zero filled),Hydro Consumption - TWh (zero filled),Nuclear Consumption - TWh (zero filled),Gas Consumption - TWh (zero filled),Coal Consumption - TWh (zero filled),Oil Consumption - TWh (zero filled),Geo Biomass Other - TWh (zero filled)
209,Brazil,2009,8.173017501831055,89.0474624633789,2404.28369140625,52.4708137512207,46.30883026123047,0.0875770151615142,5.690752029418945,0.4496445059776306,0.087834894657135,2.371696949005127,0.1167177706956863,0.3079121112823486,0.1386378109455108,0.792834997177124,0.3120898008346557,82.41838073730469,0.7670466899871826,149.2425079345703,0.0,3.4573774337768555,1091.9171142578125,34.72314453125,206.68614196777344,129.2071533203125,1157.077392578125,22.875871658325195
210,Brazil,2010,12.382028579711914,84.8022232055664,2635.476318359375,54.519317626953125,44.24653625488281,0.0958543270826339,5.713295936584473,0.5206075310707092,0.0877813100814819,2.510044574737549,0.1161901578307151,0.3676289319992065,0.1522121727466583,0.8878276944160461,0.3255777060985565,103.76140594482422,0.8583458662033081,159.43359375,0.0,6.041208267211914,1119.3626708984375,38.68146896362305,275.7677917480469,168.19764709472656,1264.8148193359375,31.94237518310547
211,Brazil,2011,9.860189437866213,87.19498443603516,2692.249755859375,54.82489013671875,43.91006088256836,0.1027266159653663,1.3454705476760864,0.5598574876785278,0.092448890209198,2.47369122505188,0.1151813939213752,0.331064224243164,0.1590262651443481,0.9687387943267822,0.327165812253952,92.59842681884766,0.9373993277549744,145.6075439453125,0.0,7.461523532867432,1181.62255859375,41.45340347290039,274.8342590332031,179.67300415039062,1342.0013427734375,32.6290397644043
212,Brazil,2012,14.534034729003906,82.56278228759766,2772.376220703125,56.66991424560547,42.066368103027344,0.0953899249434471,1.3525197505950928,0.535709023475647,0.0988522619009018,2.456202745437622,0.1138055473566055,0.4244625866413116,0.168701171875,1.0493894815444946,0.328771561384201,116.32592010498048,1.0163216590881348,137.85752868652344,0.0026861110236495,13.846774101257324,1138.8414306640625,42.199440002441406,325.76531982421875,177.79971313476562,1388.8101806640625,35.76567077636719
213,Brazil,2013,20.467905044555664,76.82513427734375,2839.46630859375,58.99382781982422,39.83659744262695,0.0895859897136688,1.3140935897827148,0.5241850018501282,0.0994349718093872,2.415190458297729,0.1129648983478546,0.5473151803016663,0.1757397502660751,1.0782153606414795,0.3303887546062469,149.8507537841797,1.0434951782226562,161.9060516357422,0.0130555555224418,17.921974182128906,1065.6165771484375,40.40557098388672,383.8277282714844,191.64678955078125,1462.60498046875,40.97184753417969
214,Brazil,2014,24.116668701171875,73.27921295166016,2912.464111328125,60.01665115356445,38.85274505615234,0.0924721509218216,1.3162610530853271,0.5137999653816223,0.108352705836296,2.441314220428467,0.1130872815847396,0.637145459651947,0.175820380449295,1.0976814031600952,0.3320120275020599,172.33316040039062,1.0614817142486572,178.74118041992188,0.0435672216117382,33.078765869140625,1011.6829833984376,39.978458404541016,406.55474853515625,203.7696685791016,1511.8642578125,47.07918167114258
215,Brazil,2015,23.258697509765625,74.20629119873047,2842.5830078125,58.29081726074219,40.60352325439453,0.1014810055494308,1.328251838684082,0.4916571378707886,0.1086213588714599,2.4304089546203613,0.1113112121820449,0.6070275902748108,0.1656952500343322,1.013293981552124,0.3336402177810669,167.9031219482422,0.978179097175598,211.85031127929688,0.1586630493402481,58.23741912841797,968.7774658203124,38.07548904418945,429.3654174804688,204.9810028076172,1372.997802734375,49.88032150268555
216,Brazil,2016,16.792964935302734,80.46659851074219,2807.96337890625,55.2509765625,43.538700103759766,0.0866304561495781,1.902814269065857,0.438972920179367,0.1072452068328857,2.439767837524414,0.1108345985412597,0.4822881519794464,0.153470754623413,1.0000337362289429,0.3341529965400696,134.28956604003906,0.96549791097641,192.55978393554688,0.2282458394765854,89.65097045898438,1019.712890625,40.75350570678711,370.8788146972656,185.149658203125,1304.36669921875,51.33469772338867
217,Brazil,2017,18.082395553588867,79.24690246582031,2835.56982421875,55.53850555419922,43.28067779541016,0.0844905748963356,1.9078223705291748,0.4634471833705902,0.10556510835886,2.439737558364868,0.1109540313482284,0.494192898273468,0.1475698202848434,0.9985862374305724,0.3346423506736755,139.36228942871094,0.9631733298301696,202.2669982910156,2.213696956634521,112.76753997802734,987.0897827148438,40.194183349609375,376.3202819824219,195.27471923828125,1318.897216796875,52.912105560302734
218,Brazil,2018,15.037120819091797,82.35662841796875,2871.048095703125,52.75505828857422,46.08049774169922,0.0806800723075866,1.85201358795166,0.441592127084732,0.1006830036640167,2.369654893875122,0.110994778573513,0.4456500113010406,0.1465608477592468,0.9504017233848572,0.3352281153202057,123.59567260742188,0.9159814119338988,234.62774658203125,9.15801239013672,128.2519989013672,1029.111328125,39.79331970214844,358.9079895019531,190.9785003662109,1252.9573974609375,54.382232666015625
219,Brazil,2019,15.129672050476074,82.2951889038086,2967.684326171875,51.5253791809082,47.30484390258789,0.0859040096402168,1.8686134815216064,0.4218441247940063,0.1066100522875785,2.389344453811645,0.1095951348543167,0.4479043483734131,0.1493014544248581,0.9523831009864808,0.3358927369117737,122.26815032958984,0.9172254800796508,260.5819396972656,17.54128646850586,147.57655334472656,1048.79296875,40.7973518371582,357.33349609375,179.51239013671875,1260.16162109375,54.920875549316406
220,Bulgaria,2000,48.3579330444336,6.531620025634766,5116.810546875,72.64530181884766,3.634775400161743,0.0562644116580486,-2.7169458866119385,1.0002561807632446,0.1712938696146011,0.6514168381690979,0.2025518715381622,3.3358542919158936,0.2638175785541534,0.6964283585548401,0.7889520525932312,488.7107543945313,0.6789239048957825,0.0,0.0,0.0,7.904032230377197,51.580345153808594,34.0682487487793,73.19367218017578,50.70954895019531,0.0
221,Bulgaria,2001,50.60498809814453,3.9506006240844727,5544.02490234375,73.19993591308594,2.270816802978516,0.0781772136688232,-2.968212127685547,0.9961289763450624,0.1639199554920196,0.6582016944885254,0.1878774911165237,3.726026773452759,0.2710983753204345,0.7237696647644043,0.7552927136421204,523.1077270507812,0.7061167359352112,0.0,0.0,0.0,5.102937698364258,55.12165832519531,28.639249801635746,83.42835998535156,52.42594146728516,0.0
222,Bulgaria,2002,46.27568435668945,5.1407012939453125,5425.58984375,71.2685546875,2.9185118675231934,0.0902591124176979,-2.9925343990325928,0.955983817577362,0.162720650434494,0.6953765153884888,0.2453522235155105,3.4006073474884038,0.2555222809314728,0.758939266204834,0.7258866429328918,492.0452270507813,0.741141676902771,0.0,0.0,0.0,6.403923034667969,56.639835357666016,25.39299964904785,76.82982635498047,54.15768051147461,0.0
223,Bulgaria,2003,51.69014358520508,7.1103291511535645,5458.52490234375,75.01078796386719,3.85972261428833,0.1178836375474929,-3.0175650119781494,1.0404512882232666,0.1755441129207611,0.7265220284461975,0.2665195167064667,3.8081541061401367,0.2716449201107025,0.8418429493904114,0.7495861649513245,539.9061279296875,0.8226227760314941,0.0,0.0,0.0,8.784476280212402,48.08932876586914,26.83300018310547,86.01832580566406,57.86831283569336,0.0
224,Bulgaria,2004,51.512454986572266,7.613945007324219,5374.17529296875,74.75586700439453,4.144021987915039,0.1071710363030433,-3.0408167839050293,1.0355563163757324,0.1265392899513244,0.7050046324729919,0.2143420726060867,3.7290353775024414,0.3163482248783111,0.9180554747581482,0.7372850775718689,528.5792846679688,0.8973960280418396,0.0,0.0,0.0028888888191431,9.129073143005373,46.49720001220703,26.198749542236328,82.19636535644531,56.3404541015625,0.0
225,Bulgaria,2005,47.289527893066406,9.786993980407717,5771.45947265625,73.29705047607422,5.212997913360596,0.119683139026165,-3.0623273849487305,1.0212093591690063,0.1352939754724502,0.6413455009460449,0.2055427879095077,3.742699861526489,0.3603503406047821,1.0329174995422363,0.6920807957649231,495.8863525390625,1.009501338005066,0.0,0.0,0.0143055552616715,12.418624877929688,51.25322341918945,32.66400146484375,80.50994110107422,61.6385383605957,0.0
226,Bulgaria,2006,47.46635437011719,9.288223266601562,6007.45361328125,73.11898803710938,4.984425067901611,0.1153187900781631,-3.086088180541992,1.0444213151931765,0.1205605566501617,0.5857670307159424,0.2424315512180328,3.805520057678223,0.3131953477859497,1.0968389511108398,0.6761874556541443,479.8988037109375,1.0732510089874268,0.0,0.0,0.0569080561399459,12.058825492858888,53.22444534301758,33.65700149536133,81.74977111816406,62.32489013671875,0.0
227,Bulgaria,2007,58.61838150024414,6.746425628662109,5714.51220703125,79.60224151611328,3.510520696640014,0.093708649277687,-3.105583906173706,1.1139451265335083,0.1425427347421646,0.6282439231872559,0.2151339501142501,4.269682884216309,0.3985917270183563,1.06907057762146,0.6651994585990906,600.5034790039062,1.046633243560791,0.0,0.0,0.132898062467575,8.126583099365234,39.731929779052734,33.91899871826172,91.96954345703124,61.39799118041992,0.0
228,Bulgaria,2008,57.4194564819336,6.576814651489258,5985.7119140625,78.02803802490234,3.5983686447143555,0.1355646699666977,-3.1299490928649902,0.8147171139717102,0.1475262641906738,0.6499130129814148,0.2206248641014099,4.256996154785156,0.4173265397548675,1.128376603126526,0.6472548842430115,577.3031005859375,1.104453444480896,0.0,0.0,0.3428272306919098,7.935604095458984,42.51064300537109,33.92124938964844,87.66482543945312,59.03330993652344,0.0160000007599592
229,Bulgaria,2009,54.44092559814453,8.653756141662598,5748.8388671875,74.6601791381836,5.127213001251221,0.1485246121883392,-3.152468204498291,0.4696589112281799,0.1404962539672851,0.6797342300415039,0.1886663883924484,3.877696514129639,0.2582454979419708,1.091856598854065,0.6315640807151794,535.3319091796875,1.067771553993225,0.0,0.0083888890221714,0.6618728041648865,9.69071102142334,40.88417816162109,24.263750076293945,73.79338836669922,53.18643569946289,0.0080000003799796
230,Bulgaria,2010,53.5228157043457,12.406490325927734,6283.22314453125,73.05917358398438,7.616096019744873,0.1090907454490661,-3.1717123985290527,0.5023561716079712,0.1494947224855423,0.6558912992477417,0.2181814908981323,4.154876232147217,0.2397302836179733,1.0693587064743042,0.6181809306144714,535.8712158203125,1.045116305351257,0.0,0.0416336096823215,1.8901691436767576,14.036102294921877,40.614707946777344,26.722749710083008,80.0469741821289,47.47790145874024,0.0350000001490116
231,Bulgaria,2011,58.566444396972656,7.746520519256592,6884.3203125,75.81112670898438,4.849966526031494,0.1016445830464363,-1.6398658752441406,0.493315041065216,0.1856707632541656,0.7481040954589844,0.2493680417537689,4.80846643447876,0.246657520532608,1.0991166830062866,0.6193543076515198,590.5860595703125,1.0760773420333862,0.0,0.2786241769790649,2.37520170211792,8.046995162963867,43.18632125854492,30.59449958801269,94.14437103271484,45.32283782958984,0.0560000017285347
232,Bulgaria,2012,53.77252578735352,11.255255699157717,6453.361328125,73.17679595947266,6.869960784912109,0.0954457744956016,-1.6512119770050049,0.4499586522579193,0.1663483530282974,0.6435772180557251,0.246795505285263,4.194159984588623,0.2699751853942871,1.1467128992080688,0.5999448895454407,528.2174072265625,1.119442582130432,0.0,2.231935501098633,3.347903251647949,8.845483779907227,41.53270721435547,28.512250900268555,80.42796325683594,46.95822143554688,0.0659999996423721
233,Bulgaria,2013,50.155303955078125,15.820192337036133,6005.9599609375,70.98318481445312,9.59291934967041,0.1056228131055831,-1.6611586809158323,0.454040914773941,0.146774560213089,0.6831189393997192,0.2126173377037048,3.658390045166016,0.278460144996643,1.021934986114502,0.6063023805618286,479.6272583007813,0.9972439408302308,0.0,3.709293603897095,3.7447242736816406,11.119704246520996,37.06199645996094,27.54400062561035,69.12557983398438,43.40617752075195,0.1117129996418953
234,Bulgaria,2014,49.82625961303711,15.560264587402344,6553.58935546875,70.28662872314453,9.543798446655272,0.1062706857919693,-1.6713480949401855,0.4651067852973938,0.150435134768486,0.7093913555145264,0.1752776354551315,3.916833877563477,0.300870269536972,1.1510357856750488,0.5948398113250732,484.3634948730469,1.1220529079437256,0.0,3.3917906284332275,3.605809450149536,12.475396156311035,41.2475700378418,27.361499786376957,73.8516616821289,46.91893005371094,0.2007919996976852
235,Bulgaria,2015,49.91061782836914,17.80731201171875,6837.47021484375,70.92574310302734,10.595033645629885,0.1125040799379348,-1.6820054054260254,0.512518584728241,0.1625058948993683,0.7291930913925171,0.1958404332399368,4.087648391723633,0.345845878124237,1.272268295288086,0.5791876912117004,487.52740478515625,1.2403227090835571,0.0,3.7243807315826416,3.910195827484131,15.244915962219238,39.74213790893555,30.00349998474121,76.23651885986328,52.694557189941406,0.2701849937438965
236,Bulgaria,2016,48.01554489135742,15.6958589553833,6330.72265625,70.97872924804688,9.049890518188477,0.1244416236877441,-4.725985050201416,0.5229344367980957,0.1440167129039764,0.7382603883743286,0.2097330689430236,3.656346559524536,0.3845106363296509,1.297548532485962,0.5648810863494873,463.8116455078125,1.2639912366867063,0.0,3.710374116897583,3.8147785663604736,10.552882194519045,40.526161193847656,31.2504997253418,66.2247085571289,53.16498565673828,0.3536140024662018
237,Bulgaria,2017,50.98863983154297,13.451683044433594,6417.33056640625,73.20403289794922,7.6196208000183105,0.1365725547075271,-4.758919715881348,0.6195043921470642,0.1436123698949813,0.7504450678825378,0.2182344943284988,3.883166074752808,0.3801504075527191,1.327710509300232,0.5617778301239014,504.6207885742188,1.293919324874878,0.0,3.7336971759796143,4.002750873565674,7.526402950286865,39.69952774047852,32.13650131225586,71.00035095214844,55.64216995239258,0.3959810137748718
238,Bulgaria,2018,44.92108154296875,20.02754592895508,6642.12841796875,68.53024291992188,11.79909324645996,0.1460659354925155,-4.794649600982666,0.6863680481910706,0.1432297080755233,0.745928943157196,0.1928637623786926,3.4219136238098145,0.3672920167446136,1.3670636415481567,0.5587376356124878,427.0064697265625,1.3330289125442505,0.0,3.5526163578033447,3.487393856048584,13.61644172668457,40.939334869384766,30.229249954223636,63.44715118408203,55.46198272705078,1.5729659795761108
239,Bulgaria,2019,44.72272109985352,17.087726593017578,6308.60888671875,69.14701843261719,9.94838523864746,0.1385691165924072,-4.828490734100342,0.6571318507194519,0.1428547501564026,0.7457018494606018,0.1842826306819915,3.237088680267334,0.3414228558540344,1.39569091796875,0.5557050108909607,430.243896484375,1.3599772453308103,0.0,3.802390336990357,3.4715754985809326,7.817767143249512,41.8761100769043,28.30875015258789,59.07357406616211,57.913482666015625,1.8208110332489011
240,Canada,2000,27.11296844482422,60.607452392578125,19740.05078125,64.60818481445312,29.7678165435791,0.214133620262146,2.220777988433838,2.727179527282715,1.3299168348312378,1.7506649494171145,2.40352725982666,6.205951690673828,0.6675738096237183,5.0457072257995605,0.624747097492218,209.0371551513672,4.9028425216674805,1.548106074333191,0.0485569462180137,0.7806452512741089,1054.9356689453125,205.1344146728516,892.207275390625,355.1883239746094,1109.1815185546875,8.91704273223877
241,Canada,2001,28.61866569519043,58.10959243774414,19033.458984375,65.78790283203125,28.2014102935791,0.2250642478466034,9.76260757446289,2.5048515796661377,1.3354891538619995,1.7383378744125366,2.272986888885498,6.316695213317871,0.622407853603363,4.927449703216553,0.6165788769721985,216.26373291015625,4.785934448242188,1.54387629032135,0.0575188882648944,0.9665322303771972,973.9385375976562,214.70779418945312,840.4219970703125,369.123046875,1140.463134765625,9.672149658203123
242,Canada,2002,27.19593620300293,59.97887802124024,19237.505859375,65.76577758789062,28.54655647277832,0.1799330711364746,9.671802520751951,2.523874044418335,1.3098870515823364,1.7714266777038574,2.4725561141967773,6.236075878143311,0.6427555680274963,5.265528202056885,0.6209455132484436,208.07215881347656,5.120554924011231,1.54387629032135,0.0663650035858154,1.1821280717849731,1019.474853515625,210.0676422119141,874.6652221679688,371.2713928222656,1183.0521240234375,10.046104431152344
243,Canada,2003,28.197696685791016,58.86237335205078,18682.318359375,67.24275970458984,27.18001365661621,0.1200455576181411,9.593164443969728,2.606703519821167,1.3322516679763794,1.7597154378890991,2.56891131401062,6.481189727783203,0.6380199193954468,5.300106525421143,0.624363899230957,213.81349182128903,5.1537017822265625,1.6811096668243408,0.0660922229290008,2.0010855197906494,974.8458862304688,206.97218322753903,897.8480224609375,370.3575134277344,1227.1873779296875,9.4172945022583
244,Canada,2004,26.34452438354492,58.338600158691406,18811.89453125,66.58513641357422,26.82792282104492,0.1480410993099212,9.488144874572754,2.64902400970459,1.328912377357483,1.7940946817398071,2.448492765426636,6.057741165161133,0.7100315093994141,5.37819766998291,0.627367377281189,198.3760986328125,5.229842662811279,1.6857154369354248,0.0411013886332511,2.723161220550537,975.1463012695312,248.20046997070312,878.19775390625,349.8541564941406,1280.9208984375,9.804526329040527
245,Canada,2005,24.894886016845703,60.065711975097656,19290.939453125,65.1137924194336,28.26547622680664,0.1685097515583038,9.375608444213867,2.1791231632232666,1.3200966119766235,1.8290457725524905,2.3625564575195312,6.60981035232544,0.688651442527771,5.452938079833984,0.6286470293998718,194.9136962890625,5.304636955261231,1.9898849725723269,0.0486780554056167,4.48827075958252,1036.4290771484375,251.14132690429688,875.91748046875,348.3450012207031,1245.670166015625,9.155413627624512
246,Canada,2006,23.740827560424805,59.87908554077149,18699.486328125,65.34186553955078,27.61646842956543,0.1478317230939865,9.270678520202637,2.0760984420776367,1.3851925134658811,1.716200351715088,2.1882784366607666,6.497834205627441,0.6251345872879028,5.35390567779541,0.6315887570381165,183.26004028320312,5.20668888092041,2.007976055145264,0.0597536116838455,7.036872863769531,1004.107177734375,265.62432861328125,870.7349853515625,337.4333190917969,1256.646484375,8.9380464553833
247,Canada,2007,25.04544448852539,59.86359786987305,19258.107421875,65.87335205078125,27.69431495666504,0.1320952028036117,9.15252685546875,2.074350118637085,1.3950467109680176,1.7734160423278809,2.308781147003174,6.962479591369629,0.605512261390686,5.492731094360352,0.6121929287910461,188.0209045410156,5.337253093719482,7.726561069488525,0.0735180526971817,8.50344467163086,1039.494140625,251.8879852294922,936.5642700195312,352.76971435546875,1290.2415771484375,8.991077423095703
248,Canada,2008,23.0944766998291,61.29584884643555,19050.5546875,64.76494598388672,28.590091705322266,0.1301831901073455,9.039932250976562,1.9713455438613887,1.3312281370162964,1.701680302619934,2.2614080905914307,6.409572601318359,0.6077215671539307,5.374106407165527,0.564527153968811,179.98727416992188,5.219626426696777,9.288763046264648,0.0983519479632377,10.645944595336914,1060.762451171875,257.120361328125,925.438720703125,335.23028564453125,1245.3482666015625,7.978966236114502
249,Canada,2009,22.198490142822266,62.61093521118164,18192.28515625,64.34181213378906,29.209449768066406,0.1318671256303787,8.932887077331543,1.7267184257507324,1.265924334526062,1.6161870956420898,2.171510696411133,6.000991344451904,0.5067253708839417,5.1677093505859375,0.5499895811080933,168.19821166992188,5.022211074829102,8.931410789489746,0.3044055700302124,18.548219680786133,1029.6378173828125,239.75511169433597,897.2752685546875,280.0783386230469,1214.78515625,8.942056655883789
250,Canada,2010,23.43243408203125,61.06664276123047,17775.193359375,65.82457733154297,27.78968811035156,0.1657511889934539,8.83313274383545,1.832634210586548,1.329816460609436,1.617099046707153,2.025327205657959,6.1067304611206055,0.508381724357605,5.268603801727295,0.5174599885940552,169.31375122070312,5.115444660186768,10.408487319946287,0.7093147039413452,24.214683532714844,975.2962036132812,239.78363037109372,915.7210083007812,286.9852905273437,1269.00146484375,10.297557830810549
251,Canada,2011,22.624095916748047,62.15093231201172,18479.93359375,65.06040954589844,28.62636947631836,0.1389726996421814,3.9225046634674072,1.9311414957046509,1.3633801937103271,1.6453789472579956,2.1523396968841557,6.071080684661865,0.5223057270050049,5.224215507507324,0.5107247233390808,159.4281463623047,5.068450450897217,16.785924911499023,1.5771647691726685,28.10675621032715,1036.491943359375,246.0252227783203,1005.5079956054688,258.7261047363281,1271.1622314453125,10.213784217834473
252,Canada,2012,21.247507095336918,63.36940002441406,18227.537109375,64.68305969238281,28.97691345214844,0.12542225420475,3.890380620956421,1.9388905763626096,1.3014706373214722,1.6934868097305298,1.9772617816925049,6.045467376708984,0.5500825643539429,5.217623233795166,0.4971073865890503,150.61048889160156,5.0621337890625,21.906024932861328,2.41511607170105,31.015369415283203,1042.66796875,247.8609619140625,994.2352294921876,245.40972900390625,1289.1195068359375,10.913819313049316
253,Canada,2013,20.390684127807617,63.3644905090332,18576.357421875,64.34945678710938,28.94182777404785,0.1107757464051246,3.8471198081970215,1.8630725145339968,1.363023281097412,1.6794849634170532,2.0347604751586914,6.067734241485596,0.5314969420433044,5.3044867515563965,0.4929662346839905,146.01611328125,5.147530555725098,21.4727725982666,4.085373878479004,30.37598991394043,1067.788330078125,268.6448059082031,1054.406982421875,239.33694458007807,1283.073974609375,11.03561019897461
254,Canada,2014,20.596826553344727,62.88816452026367,18156.86328125,64.95426940917969,28.14776039123535,0.1029039099812507,3.808005332946777,1.8245115280151367,1.4557958841323853,1.634966492652893,2.1228487491607666,6.076658248901367,0.5265763998031616,5.203516960144043,0.4803116917610168,145.53257751464844,5.049020767211914,22.15549659729004,5.743832111358643,34.72269821166992,1036.233642578125,276.9513854980469,1098.415283203125,227.5991668701172,1281.8800048828125,9.795245170593262
255,Canada,2015,20.58839607238769,64.00883483886719,18301.701171875,64.77046966552734,28.76414680480957,0.0918763875961303,3.79552173614502,1.821428656578064,1.4464285373687744,1.5963175296783447,2.001295328140259,6.019985198974609,0.5576424598693848,5.143412113189697,0.4846409857273102,143.86911010742188,4.991302490234375,20.80514335632324,7.796024322509766,72.61974334716797,1029.23583984375,261.26129150390625,1103.324462890625,228.95916748046875,1285.0430908203125,9.987178802490234
256,Canada,2016,19.69014358520508,65.04862213134766,18243.3203125,63.85487365722656,29.6525993347168,0.0813568085432052,0.9872758984565736,1.9278266429901123,1.4721184968948364,1.551276445388794,1.9154582023620603,5.862637996673584,0.5716965198516846,5.104040622711182,0.4823689460754394,141.48492431640625,4.953420639038086,20.058671951293945,10.794678688049316,82.80912017822266,1031.817138671875,258.7460021972656,1049.8924560546875,213.0977783203125,1281.8101806640625,11.359522819519045
257,Canada,2017,18.49120712280273,66.29243469238281,18090.94140625,63.98326873779297,29.67363929748535,0.0854838415980339,0.9901424646377563,1.9394487142562864,1.5536824464797974,1.5583105087280271,2.015403985977173,5.792211055755615,0.5885862112045288,5.201174736022949,0.4875845909118652,135.87290954589844,5.04545259475708,23.655488967895508,9.51075553894043,83.86688232421875,1050.111572265625,256.8952331542969,1099.0487060546875,221.60472106933597,1270.6673583984375,10.850481033325195
258,Canada,2018,18.55425071716309,66.08210754394531,17689.109375,64.967041015625,28.81451797485352,0.1119365915656089,1.0387176275253296,1.9255791902542116,1.6129658222198486,1.588150978088379,2.143518447875977,5.703102111816406,0.5898923873901367,5.341128826141357,0.4930604696273803,129.47230529785156,5.182259559631348,24.4327335357666,10.045745849609377,87.69121551513672,1020.9701538085938,253.9620056152344,1156.2998046875,181.72250366210935,1315.2449951171875,10.54160499572754
259,Canada,2019,18.550086975097656,65.92292785644531,17396.201171875,65.15879821777344,28.586376190185547,0.117879644036293,0.998635709285736,1.9037160873413088,1.575470805168152,1.5380486249923706,2.1531076431274414,5.681210517883301,0.5928730964660645,5.275982856750488,0.4982486367225647,130.00723266601562,5.119344234466553,25.09821510314941,10.754234313964844,86.65910339355469,1006.3360595703124,254.1962890625,1172.92626953125,170.17860412597656,1304.9493408203125,10.307284355163574
260,Chile,2000,49.02103042602539,49.56866836547852,2689.809814453125,80.42659759521484,19.57340240478516,0.1987961381673813,-1.1249905824661257,0.6817730069160461,0.0782148763537406,0.8062649965286255,0.3421900868415832,1.0839277505874634,0.1531707942485809,1.1341156959533691,0.2392071634531021,329.0685119628906,1.1073923110961914,0.0,0.0,0.0,56.42231369018555,0.0,70.14053344726562,37.36370086669922,142.3690185546875,1.375
261,Chile,2001,46.147891998291016,53.20553970336914,2830.86376953125,77.95263671875,22.04735946655273,0.2101041823625564,-2.324035882949829,0.7321421504020691,0.0786279439926147,0.7940133213996887,0.3428694009780884,0.949335753917694,0.1508109718561172,1.0601882934570312,0.2307279109954834,304.8447265625,1.03569757938385,0.0,0.0,0.020555555820465,63.69124603271485,0.0,79.50151824951172,29.314577102661133,135.4445343017578,1.6829999685287476
262,Chile,2002,44.29447555541992,54.900970458984375,2900.3955078125,77.38272857666016,22.61726951599121,0.2065745145082473,-2.2933597564697266,0.6726423501968384,0.0675830170512199,0.7874059677124023,0.3302641808986664,1.0099198818206787,0.1530181616544723,1.0819659233093262,0.221876323223114,292.36553955078125,1.0571004152297974,0.0,0.0,0.0204444453120231,67.67901611328125,0.0,80.1772232055664,29.547178268432617,141.35427856445312,1.781000018119812
263,Chile,2003,48.51702499389648,49.81859970092773,3078.112060546875,77.98919677734375,22.01080894470215,0.2466931641101837,-2.27134370803833,0.689605176448822,0.0586763769388198,0.7653166055679321,0.3123097419738769,1.0883522033691406,0.1526847630739212,1.0549129247665403,0.2138848602771759,313.1981811523437,1.030306696891785,0.0,0.0,0.0203055553138256,65.55150604248047,0.0,86.7388687133789,28.25043296813965,136.51785278320312,1.6950000524520874
264,Chile,2004,55.26398086547852,46.24832534790039,3106.035400390625,80.23155975341797,19.76844596862793,0.2628790140151977,-2.249145269393921,0.6718713045120239,0.0568218305706977,0.7980032563209534,0.334062397480011,1.3087753057479858,0.1554795056581497,1.08086359500885,0.2054327726364135,355.2253723144531,1.056511402130127,0.0,0.0,0.014416666701436,60.42633438110352,0.0,94.15018463134766,32.72340774536133,144.74241638183594,2.0309998989105225
265,Chile,2005,46.99542617797852,52.74220657348633,3207.043701171875,77.58475494384766,22.41524314880371,0.2743668556213379,-2.222742319107056,0.6630532145500183,0.0531431287527084,0.7718112468719482,0.3157690465450287,1.2933554649353027,0.1507781744003296,1.1728564500808716,0.1977418810129165,303.6686706542969,1.1469029188156128,0.0,0.0,0.0200555548071861,73.23323822021484,0.0,91.07757568359376,32.070106506347656,150.1780242919922,1.7899999618530271
266,Chile,2006,44.81624984741211,54.10987091064453,3350.853271484375,77.43334197998047,22.56665802001953,0.3191780745983124,-2.2018394470214844,0.7496404647827148,0.0428016558289527,0.7673725485801697,0.3155093491077423,1.2822153568267822,0.1565317809581756,1.1434156894683838,0.1956647187471389,290.86767578125,1.118346095085144,0.0,0.0,0.0199166666716337,80.28324127197266,0.0,84.28350067138672,40.03847503662109,166.89793395996094,1.430999994277954
267,Chile,2007,56.94099426269531,42.94939041137695,3527.2392578125,81.29386901855469,18.70613670349121,0.3169955313205719,-2.1778318881988525,0.7362281680107117,0.0308526195585727,0.7483272552490234,0.3363540470600128,1.6031262874603271,0.1784612238407135,1.2256354093551636,0.2074989825487136,361.0264587402344,1.198412537574768,0.0,0.0,0.031669445335865,63.15451431274414,0.0,49.681034088134766,47.52157211303711,214.7955017089844,2.696000099182129
268,Chile,2008,55.49714660644531,46.70952224731445,3573.968505859375,79.08462524414062,20.915376663208008,0.3196024894714355,-2.1468429565429688,0.7331704497337341,0.023341754451394,0.7882331013679504,0.3381561934947967,1.7356688976287842,0.1945146173238754,1.2598562240600586,0.2196518927812576,354.18365478515625,1.2317264080047607,0.0,0.0,0.1071283370256424,68.18927764892578,0.0,27.651487350463867,50.81752014160156,223.0821685791016,3.588221311569214
269,Chile,2009,53.04788589477539,47.98933410644531,3535.480712890625,78.22256469726562,21.77743148803711,0.236287847161293,-2.1307358741760254,0.6780691146850586,0.0254646055400371,0.7532785534858704,0.3446604609489441,1.6066389083862305,0.1972026377916336,1.2554641962051392,0.231550246477127,350.07916259765625,1.2264463901519775,0.0,0.0,0.2206638902425766,70.31856536865234,0.0,27.949216842651367,46.45757675170898,217.85313415527344,3.391681909561157
